,item_code,planned_qty,receipt_date,release_date,lead_time,order_type,urgency_status
3060,CPC-120,100,2023-03-28,2023-03-07,21,Production Order,
3061,CPC-120,52,2023-04-04,2023-03-14,21,Production Order,
3062,CPC-120,48,2023-04-05,2023-03-15,21,Production Order,
3063,CPC-120,164,2023-04-06,2023-03-16,21,Production Order,
3064,CPC-120,64,2023-04-07,2023-03-17,21,Production Order,
3065,CPC-120,48,2023-04-08,2023-03-18,21,Production Order,
3066,CPC-120,104,2023-04-10,2023-03-20,21,Production Order,
3067,CPC-120,132,2023-04-11,2023-03-21,21,Production Order,
3068,CPC-120,100,2023-04-12,2023-03-22,21,Production Order,
3069,CPC-120,48,2023-04-13,2023-03-23,21,Production Order,
3070,CPC-120,52,2023-04-15,2023-03-25,21,Production Order,
3071,CPC-120,48,2023-04-18,2023-03-28,21,Production Order,
3072,CPC-120,52,2023-04-19,2023-03-29,21,Production Order,
3073,CPC-120,48,2023-04-20,2023-03-30,21,Production Order,
3074,CPC-120,60,2023-04-21,2023-03-31,21,Production Order,
3075,CPC-120,56,2023-04-23,2023-04-02,21,Production Order,
3076,CPK-147,68,2022-12-24,2022-12-21,3,Production Order,urgent
3077,CPK-147,48,2022-12-30,2022-12-27,3,Production Order,urgent
3078,CPK-147,8,2022-12-31,2022-12-28,3,Production Order,urgent
3079,CPK-147,48,2023-01-04,2023-01-01,3,Production Order,urgent
3080,CPK-147,48,2023-01-05,2023-01-02,3,Production Order,
3081,CPK-147,52,2023-01-06,2023-01-03,3,Production Order,
3082,CPK-147,48,2023-01-14,2023-01-11,3,Production Order,
3083,CPK-147,56,2023-01-19,2023-01-16,3,Production Order,
3084,CPK-147,96,2023-01-21,2023-01-18,3,Production Order,
3085,CPK-147,52,2023-01-23,2023-01-20,3,Production Order,
3086,CPK-147,48,2023-01-27,2023-01-24,3,Production Order,
3087,CPK-147,52,2023-01-28,2023-01-25,3,Production Order,
3088,CPK-147,48,2023-01-31,2023-01-28,3,Production Order,
3089,CPK-147,52,2023-02-04,2023-02-01,3,Production Order,
3090,CPK-147,48,2023-02-07,2023-02-04,3,Production Order,
3091,CPK-147,52,2023-02-13,2023-02-10,3,Production Order,
3092,CPK-147,92,2023-02-14,2023-02-11,3,Production Order,
3093,CPK-147,120,2023-02-21,2023-02-18,3,Production Order,
3094,CPK-147,48,2023-02-26,2023-02-23,3,Production Order,
3095,CPK-147,52,2023-03-19,2023-03-16,3,Production Order,
3096,CPK-147,52,2023-03-26,2023-03-23,3,Production Order,
3097,CPK-147,48,2023-03-31,2023-03-28,3,Production Order,
3098,CPK-147,52,2023-04-01,2023-03-29,3,Production Order,
3099,CPK-147,56,2023-04-10,2023-04-07,3,Production Order,
3100,CPK-147,116,2023-04-17,2023-04-14,3,Production Order,
3101,CPK-147,44,2023-04-18,2023-04-15,3,Production Order,
3102,CPE-173,76,2022-12-26,2022-12-23,3,Production Order,urgent
3103,CPE-173,56,2022-12-30,2022-12-27,3,Production Order,urgent
3104,CPE-173,48,2022-12-31,2022-12-28,3,Production Order,urgent
3105,CPE-173,52,2023-01-09,2023-01-06,3,Production Order,
3106,CPE-173,4,2023-01-10,2023-01-07,3,Production Order,
3107,CPE-173,96,2023-01-17,2023-01-14,3,Production Order,
3108,CPE-173,64,2023-01-19,2023-01-16,3,Production Order,
3109,CPE-173,52,2023-01-21,2023-01-18,3,Production Order,
3110,CPE-173,64,2023-02-05,2023-02-02,3,Production Order,
3111,CPE-173,44,2023-02-13,2023-02-10,3,Production Order,
3112,CPE-173,52,2023-02-19,2023-02-16,3,Production Order,
3113,CPE-173,52,2023-02-28,2023-02-25,3,Production Order,
3114,CPE-173,48,2023-03-01,2023-02-26,3,Production Order,
3115,CPE-173,52,2023-03-28,2023-03-25,3,Production Order,
3116,CPE-173,52,2023-04-13,2023-04-10,3,Production Order,
3117,CPE-173,52,2023-04-16,2023-04-13,3,Production Order,
3118,DCL-110,80,2022-12-24,2022-12-10,14,Production Order,urgent
3119,DCL-110,180,2022-12-25,2022-12-11,14,Production Order,urgent
3120,DCL-110,200,2022-12-27,2022-12-13,14,Production Order,urgent
3121,DCL-110,140,2022-12-31,2022-12-17,14,Production Order,urgent
3122,DCL-110,100,2023-01-01,2022-12-18,14,Production Order,urgent
3123,DCL-110,40,2023-01-02,2022-12-19,14,Production Order,urgent
3124,DCL-110,120,2023-01-03,2022-12-20,14,Production Order,urgent
3125,DCL-110,40,2023-01-04,2022-12-21,14,Production Order,urgent
3126,DCL-110,40,2023-01-08,2022-12-25,14,Production Order,urgent
3127,DCL-110,60,2023-01-09,2022-12-26,14,Production Order,urgent
3128,DCL-110,100,2023-01-10,2022-12-27,14,Production Order,urgent
3129,DCL-110,60,2023-01-13,2022-12-30,14,Production Order,urgent
3130,DCL-110,120,2023-01-14,2022-12-31,14,Production Order,urgent
3131,DCL-110,40,2023-01-15,2023-01-01,14,Production Order,urgent
3132,DCL-110,180,2023-01-17,2023-01-03,14,Production Order,
3133,DCL-110,40,2023-01-19,2023-01-05,14,Production Order,
3134,DCL-110,100,2023-01-20,2023-01-06,14,Production Order,
3135,DCL-110,60,2023-01-22,2023-01-08,14,Production Order,
3136,DCL-110,100,2023-01-23,2023-01-09,14,Production Order,
3137,DCL-110,60,2023-01-24,2023-01-10,14,Production Order,
3138,DCL-110,60,2023-01-25,2023-01-11,14,Production Order,
3139,DCL-110,40,2023-01-26,2023-01-12,14,Production Order,
3140,DCL-110,60,2023-01-28,2023-01-14,14,Production Order,
3141,DCL-110,60,2023-01-30,2023-01-16,14,Production Order,
3142,DCL-110,40,2023-01-31,2023-01-17,14,Production Order,
3143,DCL-110,140,2023-02-01,2023-01-18,14,Production Order,
3144,DCL-110,160,2023-02-02,2023-01-19,14,Production Order,
3145,DCL-110,60,2023-02-05,2023-01-22,14,Production Order,
3146,DCL-110,60,2023-02-07,2023-01-24,14,Production Order,
3147,DCL-110,40,2023-02-08,2023-01-25,14,Production Order,
3148,DCL-110,80,2023-02-09,2023-01-26,14,Production Order,
3149,DCL-110,100,2023-02-11,2023-01-28,14,Production Order,
3150,DCL-110,120,2023-02-14,2023-01-31,14,Production Order,
3151,DCL-110,40,2023-02-15,2023-02-01,14,Production Order,
3152,DCL-110,40,2023-02-16,2023-02-02,14,Production Order,
3153,DCL-110,140,2023-02-18,2023-02-04,14,Production Order,
3154,DCL-110,100,2023-02-19,2023-02-05,14,Production Order,
3155,DCL-110,120,2023-02-20,2023-02-06,14,Production Order,
3156,DCL-110,40,2023-02-21,2023-02-07,14,Production Order,
3157,DCL-110,60,2023-02-22,2023-02-08,14,Production Order,
3158,DCL-110,100,2023-02-25,2023-02-11,14,Production Order,
3159,DCL-110,140,2023-02-26,2023-02-12,14,Production Order,
3160,DCL-110,100,2023-02-27,2023-02-13,14,Production Order,
3161,DCL-110,100,2023-02-28,2023-02-14,14,Production Order,
3162,DCL-110,40,2023-03-03,2023-02-17,14,Production Order,
3163,DCL-110,100,2023-03-04,2023-02-18,14,Production Order,
3164,DCL-110,160,2023-03-05,2023-02-19,14,Production Order,
3165,DCL-110,100,2023-03-06,2023-02-20,14,Production Order,
3166,DCL-110,100,2023-03-08,2023-02-22,14,Production Order,
3167,DCL-110,60,2023-03-09,2023-02-23,14,Production Order,
3168,DCL-110,80,2023-03-11,2023-02-25,14,Production Order,
3169,DCL-110,60,2023-03-13,2023-02-27,14,Production Order,
3170,DCL-110,40,2023-03-15,2023-03-01,14,Production Order,
3171,DCL-110,60,2023-03-16,2023-03-02,14,Production Order,
3172,DCL-110,100,2023-03-17,2023-03-03,14,Production Order,
3173,DCL-110,60,2023-03-18,2023-03-04,14,Production Order,
3174,DCL-110,40,2023-03-19,2023-03-05,14,Production Order,
3175,DCL-110,60,2023-03-20,2023-03-06,14,Production Order,
3176,DCL-110,60,2023-03-23,2023-03-09,14,Production Order,
3177,DCL-110,140,2023-03-24,2023-03-10,14,Production Order,
3178,DCL-110,60,2023-03-25,2023-03-11,14,Production Order,
3179,DCL-110,40,2023-03-28,2023-03-14,14,Production Order,
3180,DCL-110,60,2023-03-30,2023-03-16,14,Production Order,
3181,DCL-110,80,2023-03-31,2023-03-17,14,Production Order,
3182,DCL-110,60,2023-04-01,2023-03-18,14,Production Order,
3183,DCL-110,160,2023-04-02,2023-03-19,14,Production Order,
3184,DCL-110,180,2023-04-03,2023-03-20,14,Production Order,
3185,DCL-110,100,2023-04-04,2023-03-21,14,Production Order,
3186,DCL-110,200,2023-04-06,2023-03-23,14,Production Order,
3187,DCL-110,120,2023-04-07,2023-03-24,14,Production Order,
3188,DCL-110,100,2023-04-08,2023-03-25,14,Production Order,
3189,DCL-110,60,2023-04-09,2023-03-26,14,Production Order,
3190,DCL-110,80,2023-04-11,2023-03-28,14,Production Order,
3191,DCL-110,60,2023-04-14,2023-03-31,14,Production Order,
3192,DCL-110,40,2023-04-15,2023-04-01,14,Production Order,
3193,DCL-110,120,2023-04-16,2023-04-02,14,Production Order,
3194,DCL-110,40,2023-04-17,2023-04-03,14,Production Order,
3195,DCL-110,100,2023-04-19,2023-04-05,14,Production Order,
3196,DCL-110,100,2023-04-20,2023-04-06,14,Production Order,
3197,DCL-110,60,2023-04-22,2023-04-08,14,Production Order,
3198,SPK-102,90,2022-12-29,2022-11-29,30,Production Order,urgent
3199,SPK-102,420,2022-12-31,2022-12-01,30,Production Order,urgent
3200,SPK-102,30,2023-01-01,2022-12-02,30,Production Order,urgent
3201,SPK-102,60,2023-01-03,2022-12-04,30,Production Order,urgent
3202,SPK-102,120,2023-01-04,2022-12-05,30,Production Order,urgent
3203,SPK-102,90,2023-01-05,2022-12-06,30,Production Order,urgent
3204,SPK-102,60,2023-01-06,2022-12-07,30,Production Order,urgent
3205,SPK-102,30,2023-01-07,2022-12-08,30,Production Order,urgent
3206,SPK-102,120,2023-01-14,2022-12-15,30,Production Order,urgent
3207,SPK-102,60,2023-01-16,2022-12-17,30,Production Order,urgent
3208,SPK-102,90,2023-01-19,2022-12-20,30,Production Order,urgent
3209,SPK-102,30,2023-01-20,2022-12-21,30,Production Order,urgent
3210,SPK-102,60,2023-01-21,2022-12-22,30,Production Order,urgent
3211,SPK-102,60,2023-01-23,2022-12-24,30,Production Order,urgent
3212,SPK-102,60,2023-01-24,2022-12-25,30,Production Order,urgent
3213,SPK-102,90,2023-01-25,2022-12-26,30,Production Order,urgent
3214,SPK-102,60,2023-01-26,2022-12-27,30,Production Order,urgent
3215,SPK-102,60,2023-01-28,2022-12-29,30,Production Order,urgent
3216,SPK-102,60,2023-01-29,2022-12-30,30,Production Order,urgent
3217,SPK-102,30,2023-02-02,2023-01-03,30,Production Order,
3218,SPK-102,60,2023-02-03,2023-01-04,30,Production Order,
3219,SPK-102,150,2023-02-05,2023-01-06,30,Production Order,
3220,SPK-102,120,2023-02-11,2023-01-12,30,Production Order,
3221,SPK-102,90,2023-02-13,2023-01-14,30,Production Order,
3222,SPK-102,60,2023-02-14,2023-01-15,30,Production Order,
3223,SPK-102,60,2023-02-15,2023-01-16,30,Production Order,
3224,SPK-102,90,2023-02-17,2023-01-18,30,Production Order,
3225,SPK-102,60,2023-02-18,2023-01-19,30,Production Order,
3226,SPK-102,60,2023-02-20,2023-01-21,30,Production Order,
3227,SPK-102,90,2023-02-22,2023-01-23,30,Production Order,
3228,SPK-102,90,2023-02-23,2023-01-24,30,Production Order,
3229,SPK-102,120,2023-02-24,2023-01-25,30,Production Order,
3230,SPK-102,240,2023-02-25,2023-01-26,30,Production Order,
3231,SPK-102,120,2023-03-02,2023-01-31,30,Production Order,
3232,SPK-102,90,2023-03-03,2023-02-01,30,Production Order,
3233,SPK-102,30,2023-03-04,2023-02-02,30,Production Order,
3234,SPK-102,120,2023-03-07,2023-02-05,30,Production Order,
3235,SPK-102,150,2023-03-09,2023-02-07,30,Production Order,
3236,SPK-102,120,2023-03-10,2023-02-08,30,Production Order,
3237,SPK-102,30,2023-03-12,2023-02-10,30,Production Order,
3238,SPK-102,60,2023-03-13,2023-02-11,30,Production Order,
3239,SPK-102,60,2023-03-16,2023-02-14,30,Production Order,
3240,SPK-102,30,2023-03-17,2023-02-15,30,Production Order,
3241,SPK-102,60,2023-03-19,2023-02-17,30,Production Order,
3242,SPK-102,90,2023-03-20,2023-02-18,30,Production Order,
3243,SPK-102,60,2023-03-22,2023-02-20,30,Production Order,
3244,SPK-102,60,2023-03-23,2023-02-21,30,Production Order,
3245,SPK-102,120,2023-03-26,2023-02-24,30,Production Order,
3246,SPK-102,90,2023-03-27,2023-02-25,30,Production Order,
3247,SPK-102,120,2023-03-28,2023-02-26,30,Production Order,
3248,SPK-102,30,2023-03-29,2023-02-27,30,Production Order,
3249,SPK-102,60,2023-04-04,2023-03-05,30,Production Order,
3250,SPK-102,60,2023-04-05,2023-03-06,30,Production Order,
3251,SPK-102,150,2023-04-06,2023-03-07,30,Production Order,
3252,SPK-102,60,2023-04-07,2023-03-08,30,Production Order,
3253,SPK-102,60,2023-04-08,2023-03-09,30,Production Order,
3254,SPK-102,90,2023-04-10,2023-03-11,30,Production Order,
3255,SPK-102,150,2023-04-11,2023-03-12,30,Production Order,
3256,SPK-102,90,2023-04-12,2023-03-13,30,Production Order,
3257,SPK-102,60,2023-04-13,2023-03-14,30,Production Order,
3258,SPK-102,30,2023-04-15,2023-03-16,30,Production Order,
3259,SPK-102,60,2023-04-16,2023-03-17,30,Production Order,
3260,SPK-102,60,2023-04-18,2023-03-19,30,Production Order,
3261,SPK-102,60,2023-04-19,2023-03-20,30,Production Order,
3262,SPK-102,90,2023-04-20,2023-03-21,30,Production Order,
3263,SPK-102,60,2023-04-21,2023-03-22,30,Production Order,
3264,SPK-102,60,2023-04-23,2023-03-24,30,Production Order,
3265,SPK-102,30,2023-04-25,2023-03-26,30,Production Order,
3266,SPK-102,30,2023-04-26,2023-03-27,30,Production Order,
3267,PBK-170,180,2022-12-27,2022-11-27,30,Production Order,urgent
3268,PBK-170,160,2022-12-29,2022-11-29,30,Production Order,urgent
3269,PBK-170,50,2022-12-30,2022-11-30,30,Production Order,urgent
3270,PBK-170,210,2022-12-31,2022-12-01,30,Production Order,urgent
3271,PBK-170,90,2023-01-01,2022-12-02,30,Production Order,urgent
3272,PBK-170,50,2023-01-02,2022-12-03,30,Production Order,urgent
3273,PBK-170,100,2023-01-03,2022-12-04,30,Production Order,urgent
3274,PBK-170,40,2023-01-04,2022-12-05,30,Production Order,urgent
3275,PBK-170,40,2023-01-06,2022-12-07,30,Production Order,urgent
3276,PBK-170,50,2023-01-08,2022-12-09,30,Production Order,urgent
3277,PBK-170,110,2023-01-09,2022-12-10,30,Production Order,urgent
3278,PBK-170,60,2023-01-10,2022-12-11,30,Production Order,urgent
3279,PBK-170,60,2023-01-13,2022-12-14,30,Production Order,urgent
3280,PBK-170,50,2023-01-14,2022-12-15,30,Production Order,urgent
3281,PBK-170,270,2023-01-17,2022-12-18,30,Production Order,urgent
3282,PBK-170,110,2023-01-19,2022-12-20,30,Production Order,urgent
3283,PBK-170,100,2023-01-20,2022-12-21,30,Production Order,urgent
3284,PBK-170,60,2023-01-21,2022-12-22,30,Production Order,urgent
3285,PBK-170,50,2023-01-22,2022-12-23,30,Production Order,urgent
3286,PBK-170,40,2023-01-23,2022-12-24,30,Production Order,urgent
3287,PBK-170,60,2023-01-24,2022-12-25,30,Production Order,urgent
3288,PBK-170,40,2023-01-26,2022-12-27,30,Production Order,urgent
3289,PBK-170,40,2023-01-28,2022-12-29,30,Production Order,urgent
3290,PBK-170,60,2023-01-30,2022-12-31,30,Production Order,urgent
3291,PBK-170,90,2023-01-31,2023-01-01,30,Production Order,urgent
3292,PBK-170,160,2023-02-02,2023-01-03,30,Production Order,
3293,PBK-170,240,2023-02-05,2023-01-06,30,Production Order,
3294,PBK-170,80,2023-02-09,2023-01-10,30,Production Order,
3295,PBK-170,100,2023-02-11,2023-01-12,30,Production Order,
3296,PBK-170,50,2023-02-13,2023-01-14,30,Production Order,
3297,PBK-170,50,2023-02-14,2023-01-15,30,Production Order,
3298,PBK-170,40,2023-02-15,2023-01-16,30,Production Order,
3299,PBK-170,30,2023-02-16,2023-01-17,30,Production Order,
3300,PBK-170,150,2023-02-18,2023-01-19,30,Production Order,
3301,PBK-170,100,2023-02-19,2023-01-20,30,Production Order,
3302,PBK-170,50,2023-02-20,2023-01-21,30,Production Order,
3303,PBK-170,50,2023-02-21,2023-01-22,30,Production Order,
3304,PBK-170,110,2023-02-25,2023-01-26,30,Production Order,
3305,PBK-170,80,2023-02-26,2023-01-27,30,Production Order,
3306,PBK-170,70,2023-02-27,2023-01-28,30,Production Order,
3307,PBK-170,100,2023-02-28,2023-01-29,30,Production Order,
3308,PBK-170,50,2023-03-01,2023-01-30,30,Production Order,
3309,PBK-170,50,2023-03-03,2023-02-01,30,Production Order,
3310,PBK-170,100,2023-03-05,2023-02-03,30,Production Order,
3311,PBK-170,150,2023-03-06,2023-02-04,30,Production Order,
3312,PBK-170,110,2023-03-08,2023-02-06,30,Production Order,
3313,PBK-170,50,2023-03-09,2023-02-07,30,Production Order,
3314,PBK-170,90,2023-03-11,2023-02-09,30,Production Order,
3315,PBK-170,110,2023-03-17,2023-02-15,30,Production Order,
3316,PBK-170,50,2023-03-19,2023-02-17,30,Production Order,
3317,PBK-170,60,2023-03-20,2023-02-18,30,Production Order,
3318,PBK-170,80,2023-03-22,2023-02-20,30,Production Order,
3319,PBK-170,140,2023-03-24,2023-02-22,30,Production Order,
3320,PBK-170,50,2023-03-26,2023-02-24,30,Production Order,
3321,PBK-170,100,2023-03-28,2023-02-26,30,Production Order,
3322,PBK-170,50,2023-03-31,2023-03-01,30,Production Order,
3323,PBK-170,50,2023-04-01,2023-03-02,30,Production Order,
3324,PBK-170,160,2023-04-02,2023-03-03,30,Production Order,
3325,PBK-170,110,2023-04-04,2023-03-05,30,Production Order,
3326,PBK-170,170,2023-04-06,2023-03-07,30,Production Order,
3327,PBK-170,130,2023-04-07,2023-03-08,30,Production Order,
3328,PBK-170,50,2023-04-08,2023-03-09,30,Production Order,
3329,PBK-170,50,2023-04-09,2023-03-10,30,Production Order,
3330,PBK-170,80,2023-04-11,2023-03-12,30,Production Order,
3331,PBK-170,50,2023-04-13,2023-03-14,30,Production Order,
3332,PBK-170,50,2023-04-14,2023-03-15,30,Production Order,
3333,PBK-170,50,2023-04-15,2023-03-16,30,Production Order,
3334,PBK-170,110,2023-04-16,2023-03-17,30,Production Order,
3335,PBK-170,200,2023-04-19,2023-03-20,30,Production Order,
3336,PBK-170,60,2023-04-20,2023-03-21,30,Production Order,
3337,PBK-170,50,2023-04-22,2023-03-23,30,Production Order,
3338,ABB-073,84,2022-12-23,2022-12-16,7,Production Order,urgent
3339,ABB-073,192,2022-12-24,2022-12-17,7,Production Order,urgent
3340,ABB-073,252,2022-12-25,2022-12-18,7,Production Order,urgent
3341,ABB-073,174,2022-12-26,2022-12-19,7,Production Order,urgent
3342,ABB-073,276,2022-12-27,2022-12-20,7,Production Order,urgent
3343,ABB-073,252,2022-12-29,2022-12-22,7,Production Order,urgent
3344,ABB-073,102,2022-12-30,2022-12-23,7,Production Order,urgent
3345,ABB-073,318,2022-12-31,2022-12-24,7,Production Order,urgent
3346,ABB-073,90,2023-01-01,2022-12-25,7,Production Order,urgent
3347,ABB-073,210,2023-01-02,2022-12-26,7,Production Order,urgent
3348,ABB-073,108,2023-01-03,2022-12-27,7,Production Order,urgent
3349,ABB-073,90,2023-01-04,2022-12-28,7,Production Order,urgent
3350,ABB-073,48,2023-01-05,2022-12-29,7,Production Order,urgent
3351,ABB-073,84,2023-01-06,2022-12-30,7,Production Order,urgent
3352,ABB-073,54,2023-01-07,2022-12-31,7,Production Order,urgent
3353,ABB-073,48,2023-01-08,2023-01-01,7,Production Order,urgent
3354,ABB-073,108,2023-01-09,2023-01-02,7,Production Order,
3355,ABB-073,108,2023-01-10,2023-01-03,7,Production Order,
3356,ABB-073,60,2023-01-13,2023-01-06,7,Production Order,
3357,ABB-073,210,2023-01-14,2023-01-07,7,Production Order,
3358,ABB-073,156,2023-01-15,2023-01-08,7,Production Order,
3359,ABB-073,42,2023-01-16,2023-01-09,7,Production Order,
3360,ABB-073,270,2023-01-17,2023-01-10,7,Production Order,
3361,ABB-073,108,2023-01-18,2023-01-11,7,Production Order,
3362,ABB-073,222,2023-01-19,2023-01-12,7,Production Order,
3363,ABB-073,156,2023-01-20,2023-01-13,7,Production Order,
3364,ABB-073,198,2023-01-21,2023-01-14,7,Production Order,
3365,ABB-073,54,2023-01-22,2023-01-15,7,Production Order,
3366,ABB-073,156,2023-01-23,2023-01-16,7,Production Order,
3367,ABB-073,60,2023-01-24,2023-01-17,7,Production Order,
3368,ABB-073,108,2023-01-25,2023-01-18,7,Production Order,
3369,ABB-073,78,2023-01-26,2023-01-19,7,Production Order,
3370,ABB-073,48,2023-01-27,2023-01-20,7,Production Order,
3371,ABB-073,126,2023-01-28,2023-01-21,7,Production Order,
3372,ABB-073,150,2023-01-30,2023-01-23,7,Production Order,
3373,ABB-073,144,2023-01-31,2023-01-24,7,Production Order,
3374,ABB-073,126,2023-02-01,2023-01-25,7,Production Order,
3375,ABB-073,156,2023-02-02,2023-01-26,7,Production Order,
3376,ABB-073,54,2023-02-03,2023-01-27,7,Production Order,
3377,ABB-073,48,2023-02-04,2023-01-28,7,Production Order,
3378,ABB-073,240,2023-02-05,2023-01-29,7,Production Order,
3379,ABB-073,60,2023-02-06,2023-01-30,7,Production Order,
3380,ABB-073,108,2023-02-07,2023-01-31,7,Production Order,
3381,ABB-073,102,2023-02-08,2023-02-01,7,Production Order,
3382,ABB-073,78,2023-02-09,2023-02-02,7,Production Order,
3383,ABB-073,108,2023-02-11,2023-02-04,7,Production Order,
3384,ABB-073,96,2023-02-13,2023-02-06,7,Production Order,
3385,ABB-073,204,2023-02-14,2023-02-07,7,Production Order,
3386,ABB-073,42,2023-02-15,2023-02-08,7,Production Order,
3387,ABB-073,36,2023-02-16,2023-02-09,7,Production Order,
3388,ABB-073,42,2023-02-17,2023-02-10,7,Production Order,
3389,ABB-073,246,2023-02-18,2023-02-11,7,Production Order,
3390,ABB-073,210,2023-02-19,2023-02-12,7,Production Order,
3391,ABB-073,114,2023-02-20,2023-02-13,7,Production Order,
